donor_id,donor_type,food_type,category,quantity_kg,expiry_hours,lat,long,city,pickup_status,receiver_id,distance_km,pickup_time_hours,waste_risk,co2_per_kg,methane_factor,water_usage,uncertainty_factor,total_co2_saved,urgency_score,food_density_per_km,waste_risk_encoded,donor_type_encoded,category_encoded
D6375,restaurant,nasi goreng,karbohidrat,6.7,24.0,-0.5184706722373876,117.1567514978888,Samarinda,completed,R10,1.69,0.6,low,2.242,1.2075,2896.0,0.956,15.0214,0.268,3.7430167597765363,1,1,1
D6376,hotel,salad,vegetable,24.6,14.0,-0.4940738197478143,117.13521362710183,Samarinda,failed,R10,1.47,0.73,medium,1.595,1.25,2271.6,0.972,39.237,1.6400000000000001,15.668789808917198,2,0,3
D6377,restaurant,ayam bakar,protein,19.7,25.0,-0.4954831413004063,117.1473403232949,Samarinda,completed,R19,2.01,2.9,low,4.98,0.61,4848.0,0.965,98.10600000000001,0.7576923076923077,9.336492890995261,1,1,2
D6378,supermarket,salad,vegetable,7.0,14.0,-0.5122802505167608,117.1301654878738,Samarinda,failed,R11,6.16,2.09,high,1.595,1.25,2271.6,0.972,11.165,0.4666666666666667,1.1182108626198084,0,2,3
D6379,restaurant,nasi putih,karbohidrat,16.1,19.0,-0.5116336583644907,117.16605879307066,Samarinda,failed,R7,3.84,2.11,low,2.5766666666666667,0.585,4120.666666666667,1.05,41.48433333333334,0.8050000000000002,4.086294416243655,1,1,1
D6380,supermarket,ayam bakar,protein,11.0,6.0,-0.505517600220155,117.15555339310067,Samarinda,completed,Unknown,0.51,1.04,high,4.98,0.61,4848.0,0.965,54.78,1.5714285714285714,18.0327868852459,0,2,2
D6381,hotel,nasi goreng,karbohidrat,18.0,9.0,-0.5066491194965654,117.13646517891412,Samarinda,completed,R1,3.8,2.42,high,2.242,1.2075,2896.0,0.956,40.356,1.8,4.615384615384616,0,0,1
D6382,hotel,nasi goreng,karbohidrat,9.1,21.0,-0.516478435401069,117.1532598274323,Samarinda,failed,R13,1.5,3.58,medium,2.242,1.2075,2896.0,0.956,20.4022,0.41363636363636364,5.687499999999999,2,0,1
D6383,supermarket,buah apel,fruit,16.1,30.0,-0.5176221036254943,117.1433192864303,Samarinda,pending,R9,5.88,3.41,medium,2.242,0.825,2755.5,1.13,36.0962,0.5193548387096775,2.692307692307693,2,2,0
D6384,supermarket,nasi putih,karbohidrat,26.2,23.0,-0.4848541605194966,117.14228227659927,Samarinda,completed,R9,6.47,3.62,low,2.5766666666666667,0.585,4120.666666666667,1.05,67.50866666666667,1.0916666666666666,3.987823439878235,1,2,1
D6385,hotel,nasi putih,karbohidrat,16.1,24.0,-0.4872455817134131,117.1400528741852,Samarinda,failed,R14,2.7,3.99,low,2.5766666666666667,0.585,4120.666666666667,1.05,41.48433333333334,0.644,5.75,1,0,1
D6386,hotel,nasi putih,karbohidrat,22.1,44.0,-0.4907192424395634,117.13222370027394,Samarinda,pending,R9,4.57,1.12,low,2.5766666666666667,0.585,4120.666666666667,1.05,56.94433333333334,0.49111111111111116,4.732334047109208,1,0,1
D6387,restaurant,roti tawar,karbohidrat,25.8,27.0,-0.4821974561838259,117.13617078708565,Samarinda,completed,R15,2.75,2.32,high,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334,19.092,0.9214285714285714,9.052631578947368,0,1,1
D6388,hotel,nasi putih,karbohidrat,29.0,21.0,-0.4926920637368578,117.13438957933477,Samarinda,pending,R11,1.32,1.25,high,2.5766666666666667,0.585,4120.666666666667,1.05,74.72333333333333,1.3181818181818181,20.422535211267604,0,0,1
D6389,hotel,ayam bakar,protein,3.5,28.0,-0.5075015953819032,117.15711677748168,Samarinda,completed,R14,1.58,3.63,high,4.98,0.61,4848.0,0.965,17.43,0.12068965517241378,2.083333333333333,0,0,2
D6390,hotel,ayam goreng,protein,8.6,24.0,-0.5082504888887274,117.13091774795036,Samarinda,completed,R10,5.71,1.56,low,4.82,0.18,962.0,1.025,41.452,0.344,1.4802065404475044,1,0,2
D6391,hotel,nasi putih,karbohidrat,8.2,23.0,-0.504203390095043,117.13518709505044,Samarinda,pending,R8,4.01,3.5,medium,2.5766666666666667,0.585,4120.666666666667,1.05,21.128666666666664,0.3416666666666666,1.9951338199513382,2,0,1
D6392,supermarket,sayur sop,vegetable,16.1,46.0,-0.4883355294101685,117.16696363842382,Samarinda,failed,R15,2.05,2.45,high,1.34,0.91,2571.0,1.0266666666666666,21.574,0.3425531914893617,7.488372093023257,0,2,3
D6393,restaurant,salad,vegetable,8.1,9.0,-0.4938643284370074,117.1585396393462,Samarinda,completed,Unknown,4.28,2.23,low,1.595,1.25,2271.6,0.972,12.9195,0.81,1.8493150684931507,1,1,3
D6394,supermarket,nasi goreng,karbohidrat,21.4,24.0,-0.4939854822567406,117.16488040414028,Samarinda,pending,R9,0.97,0.65,high,2.242,1.2075,2896.0,0.956,47.9788,0.856,19.999999999999996,0,2,1
D6395,hotel,sayur sop,vegetable,17.2,23.0,-0.5160949722107955,117.15820541923236,Samarinda,failed,R12,3.92,3.3,high,1.34,0.91,2571.0,1.0266666666666666,23.048000000000002,0.7166666666666666,4.27860696517413,0,0,3
D6396,restaurant,ayam goreng,protein,19.9,10.0,-0.5123249829771592,117.13707339247864,Samarinda,completed,R9,4.79,2.51,medium,4.82,0.18,962.0,1.025,95.91799999999999,1.809090909090909,4.069529652351738,2,1,2
D6397,hotel,nasi goreng,karbohidrat,14.2,36.0,-0.5106132085419602,117.13120250554783,Samarinda,pending,R1,6.26,3.55,low,2.242,1.2075,2896.0,0.956,31.836399999999998,0.3837837837837838,2.2327044025157234,1,0,1
D6398,supermarket,ayam bakar,protein,7.6,4.0,-0.5137612394837682,117.16213824562074,Samarinda,completed,Unknown,1.62,1.06,low,4.98,0.61,4848.0,0.965,37.848,1.52,4.41860465116279,1,2,2
D6399,supermarket,nasi goreng,karbohidrat,26.8,13.0,-0.5112599573268618,117.16538632245792,Samarinda,failed,Unknown,4.84,2.23,medium,2.242,1.2075,2896.0,0.956,60.0856,1.9142857142857141,5.4251012145749,2,2,1
D6400,restaurant,roti tawar,karbohidrat,17.9,37.0,-0.5046824206140752,117.16269419394034,Samarinda,completed,R6,3.83,2.23,low,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334,13.245999999999997,0.4710526315789473,4.554707379134859,1,1,1
D6401,restaurant,nasi putih,karbohidrat,15.3,40.0,-0.5022173827682925,117.1324294614666,Samarinda,failed,R9,6.89,3.58,low,2.5766666666666667,0.585,4120.666666666667,1.05,39.423,0.3731707317073171,2.1888412017167385,1,1,1
D6402,supermarket,roti tawar,karbohidrat,10.2,8.0,-0.5029590117613164,117.15961327046988,Samarinda,failed,R11,1.55,1.46,high,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334,7.547999999999998,1.133333333333333,6.181818181818181,0,2,1
D6403,supermarket,sayur sop,vegetable,11.2,45.0,-0.5177955408190367,117.16841272480872,Samarinda,pending,R12,1.68,2.72,high,1.34,0.91,2571.0,1.0266666666666666,15.008,0.2434782608695652,6.2921348314606735,0,2,3
D6404,hotel,roti tawar,karbohidrat,18.4,36.0,-0.4802557838856582,117.16176567061356,Samarinda,failed,R17,3.12,3.5,low,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334,13.615999999999996,0.49729729729729727,5.7142857142857135,1,0,1
D6405,restaurant,nasi putih,karbohidrat,23.3,45.0,-0.4836620123048829,117.14466727960377,Samarinda,completed,Unknown,4.56,2.7,low,2.5766666666666667,0.585,4120.666666666667,1.05,60.03633333333333,0.5065217391304347,5.000000000000001,1,1,1
D6406,hotel,ayam bakar,protein,23.7,19.0,-0.4947741903736489,117.15883530124012,Samarinda,pending,R16,4.95,3.47,low,4.98,0.61,4848.0,0.965,118.02600000000001,1.185,4.693069306930693,1,0,2
D6407,hotel,roti tawar,karbohidrat,22.0,27.0,-0.4836945389705783,117.1522361823906,Samarinda,pending,R18,5.47,1.59,low,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334,16.279999999999998,0.7857142857142857,3.9497307001795336,1,0,1
D6408,supermarket,salad,vegetable,14.6,24.0,-0.5039517412520363,117.15465223883602,Samarinda,completed,R9,1.55,3.44,low,1.595,1.25,2271.6,0.972,23.287,0.584,8.848484848484848,1,2,3
D6409,supermarket,nasi goreng,karbohidrat,23.4,12.0,-0.4810261729061683,117.15484074941648,Samarinda,pending,R11,4.68,2.23,high,2.242,1.2075,2896.0,0.956,52.462799999999994,1.8,4.895397489539749,0,2,1
D6410,supermarket,roti tawar,karbohidrat,16.9,27.0,-0.48775387170122,117.13250199903727,Samarinda,failed,R9,1.85,3.67,high,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334,12.505999999999997,0.6035714285714285,8.666666666666664,0,2,1
D6411,supermarket,ayam bakar,protein,18.3,24.0,-0.5071470247131167,117.14575316036468,Samarinda,pending,R16,5.09,1.18,medium,4.98,0.61,4848.0,0.965,91.13400000000001,0.7320000000000001,3.526011560693642,2,2,2
D6412,hotel,buah apel,fruit,2.2,7.0,-0.5187804558113293,117.1640086112984,Samarinda,failed,R15,2.64,1.93,high,2.242,0.825,2755.5,1.13,4.9324,0.275,0.8029197080291971,0,0,0
D6413,supermarket,buah apel,fruit,16.1,5.0,-0.4817842265386988,117.16039938208289,Samarinda,pending,R12,2.6,0.59,low,2.242,0.825,2755.5,1.13,36.0962,2.6833333333333336,5.962962962962963,1,2,0
D6414,supermarket,roti tawar,karbohidrat,22.1,5.0,-0.493694317864377,117.16890692462697,Samarinda,failed,R17,4.98,1.19,low,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334,16.354,3.6833333333333336,4.350393700787402,1,2,1
D6415,hotel,buah apel,fruit,20.7,3.0,-0.4861977060257054,117.1325905823216,Samarinda,failed,R17,1.59,2.99,high,2.242,0.825,2755.5,1.13,46.4094,5.175,12.24852071005917,0,0,0
D6416,supermarket,ayam bakar,protein,24.0,24.0,-0.5179595351293468,117.1542909270947,Samarinda,pending,Unknown,6.1,2.47,high,4.98,0.61,4848.0,0.965,119.52000000000001,0.96,3.8709677419354844,0,2,2
D6417,hotel,salad,vegetable,4.0,18.0,-0.4825595038371025,117.1597581455135,Samarinda,failed,R19,5.29,2.75,low,1.595,1.25,2271.6,0.972,6.38,0.21052631578947367,0.7421150278293136,1,0,3
D6418,restaurant,salad,vegetable,7.4,32.0,-0.5199707224589111,117.1446044955117,Samarinda,pending,R13,4.99,2.16,low,1.595,1.25,2271.6,0.972,11.803,0.22424242424242427,1.4538310412573674,1,1,3
D6419,hotel,sayur sop,vegetable,16.1,30.0,-0.4853440015587288,117.13567419527384,Samarinda,pending,R13,2.56,3.84,low,1.34,0.91,2571.0,1.0266666666666666,21.574,0.5193548387096775,6.052631578947369,1,0,3
D6420,hotel,salad,vegetable,21.4,35.0,-0.4954764203352403,117.14321560011804,Samarinda,pending,R19,5.4,1.21,medium,1.595,1.25,2271.6,0.972,34.132999999999996,0.5944444444444443,3.8909090909090907,2,0,3
D6421,restaurant,buah apel,fruit,17.2,24.0,-0.5181866567984607,117.14857568458238,Samarinda,failed,Unknown,3.74,2.87,medium,2.242,0.825,2755.5,1.13,38.5624,0.688,4.479166666666666,2,1,0
D6422,hotel,ayam goreng,protein,12.6,29.0,-0.5188244161194064,117.15569001219424,Samarinda,failed,R6,1.83,3.94,high,4.82,0.18,962.0,1.025,60.732,0.42,6.528497409326424,0,0,2
D6423,supermarket,ayam bakar,protein,21.8,46.0,-0.5026049031218965,117.15583221008347,Samarinda,failed,R17,5.06,2.7,medium,4.98,0.61,4848.0,0.965,108.56400000000001,0.46382978723404256,4.224806201550388,2,2,2
D6424,restaurant,ayam goreng,protein,26.8,4.0,-0.5082603834052943,117.15373096134957,Samarinda,pending,R7,0.52,2.23,low,4.82,0.18,962.0,1.025,129.17600000000002,5.36,43.225806451612904,1,1,2
D6425,hotel,ayam goreng,protein,4.1,18.0,-0.5018540120339167,117.1399770122126,Samarinda,completed,R8,3.37,3.91,low,4.82,0.18,962.0,1.025,19.762,0.2157894736842105,1.1815561959654177,1,0,2
D6426,supermarket,nasi putih,karbohidrat,16.1,10.0,-0.490872963303039,117.14954159343864,Samarinda,failed,R12,2.51,2.23,high,2.5766666666666667,0.585,4120.666666666667,1.05,41.48433333333334,1.4636363636363638,6.168582375478928,0,2,1
D6427,supermarket,buah apel,fruit,16.1,32.0,-0.4985936830363344,117.16939672467905,Samarinda,completed,R13,5.19,2.23,low,2.242,0.825,2755.5,1.13,36.0962,0.4878787878787879,3.0434782608695654,1,2,0
D6428,hotel,roti tawar,karbohidrat,21.5,24.0,-0.5014326714555437,117.16975435914094,Samarinda,failed,R4,1.94,2.73,medium,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334,15.909999999999997,0.86,10.53921568627451,2,0,1
D6429,hotel,ayam bakar,protein,10.8,41.0,-0.5048946312436542,117.16388931183108,Samarinda,failed,R3,5.29,2.98,low,4.98,0.61,4848.0,0.965,53.784000000000006,0.2571428571428572,2.003710575139147,1,0,2
D6430,supermarket,nasi goreng,karbohidrat,25.6,22.0,-0.4843014451344581,117.13202025915146,Samarinda,failed,R7,2.56,3.31,high,2.242,1.2075,2896.0,0.956,57.3952,1.1130434782608696,9.62406015037594,0,2,1
D6431,hotel,nasi putih,karbohidrat,21.5,44.0,-0.4870338892553983,117.16115847907308,Samarinda,failed,R2,4.39,2.23,low,2.5766666666666667,0.585,4120.666666666667,1.05,55.39833333333333,0.4777777777777778,4.788418708240536,1,0,1
D6432,hotel,sayur sop,vegetable,7.1,24.0,-0.4843149042779066,117.16990245643552,Samarinda,pending,R10,4.43,2.8,low,1.34,0.91,2571.0,1.0266666666666666,9.514,0.284,1.567328918322296,1,0,3
D6433,supermarket,ayam goreng,protein,25.7,35.0,-0.5068216542710287,117.16978904626345,Samarinda,pending,R14,4.26,2.87,low,4.82,0.18,962.0,1.025,123.87400000000001,0.7138888888888888,5.894495412844037,1,2,2
D6434,supermarket,ayam bakar,protein,6.4,15.0,-0.5085644002561128,117.13533353302844,Samarinda,completed,R19,4.33,3.98,medium,4.98,0.61,4848.0,0.965,31.872000000000003,0.4,1.4446952595936797,2,2,2
D6435,hotel,sayur sop,vegetable,18.6,6.0,-0.4931054048535014,117.15405770087564,Samarinda,pending,Unknown,6.95,0.57,high,1.34,0.91,2571.0,1.0266666666666666,24.924000000000003,2.657142857142857,2.638297872340426,0,0,3
D6436,supermarket,sayur sop,vegetable,24.1,19.0,-0.5174811607382847,117.15560519547512,Samarinda,pending,Unknown,3.76,1.78,low,1.34,0.91,2571.0,1.0266666666666666,32.294000000000004,1.205,6.243523316062177,1,2,3
D6437,supermarket,roti tawar,karbohidrat,6.4,9.0,-0.5077478109164753,117.15432251860956,Samarinda,pending,R4,2.8,0.81,medium,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334,4.736,0.6400000000000001,2.206896551724138,2,2,1
D6438,supermarket,sayur sop,vegetable,21.4,44.0,-0.4907677762580442,117.13229319565976,Samarinda,completed,R3,4.3,2.23,medium,1.34,0.91,2571.0,1.0266666666666666,28.676,0.47555555555555556,4.863636363636364,2,2,3
D6439,supermarket,salad,vegetable,2.5,27.0,-0.5197142317081882,117.16802882216012,Samarinda,completed,R16,1.41,1.08,low,1.595,1.25,2271.6,0.972,3.9875,0.08928571428571427,1.6556291390728477,1,2,3
D6440,hotel,ayam bakar,protein,6.8,43.0,-0.5021294912039513,117.16900487154228,Samarinda,failed,R17,3.51,0.54,medium,4.98,0.61,4848.0,0.965,33.864000000000004,0.15454545454545454,1.8836565096952909,2,0,2
D6441,supermarket,salad,vegetable,16.1,21.0,-0.5106542923521122,117.15406179386224,Samarinda,failed,R10,2.41,2.27,medium,1.595,1.25,2271.6,0.972,25.6795,0.7318181818181819,6.414342629482071,2,2,3
D6442,restaurant,sayur sop,vegetable,11.0,8.0,-0.4993143327532509,117.14951564623568,Samarinda,failed,Unknown,6.63,2.23,high,1.34,0.91,2571.0,1.0266666666666666,14.74,1.222222222222222,1.634472511144131,0,1,3
D6443,hotel,ayam bakar,protein,17.9,5.0,-0.5068111826981581,117.13824589197684,Samarinda,failed,Unknown,1.48,2.23,medium,4.98,0.61,4848.0,0.965,89.142,2.983333333333333,11.329113924050631,2,0,2
D6444,hotel,ayam bakar,protein,15.0,46.0,-0.5080611934147384,117.15696898688346,Samarinda,pending,R19,3.28,2.23,high,4.98,0.61,4848.0,0.965,74.7,0.3191489361702128,4.437869822485207,0,0,2
D6445,hotel,buah apel,fruit,21.4,24.0,-0.5174873808686502,117.13252341734768,Samarinda,pending,R11,0.56,2.23,medium,2.242,0.825,2755.5,1.13,47.9788,0.856,32.42424242424242,2,0,0
D6446,supermarket,sayur sop,vegetable,24.8,7.0,-0.498882548776445,117.14795710353664,Samarinda,failed,R17,2.88,2.34,high,1.34,0.91,2571.0,1.0266666666666666,33.232000000000006,3.1,8.322147651006711,0,2,3
D6447,supermarket,ayam goreng,protein,28.5,1.0,-0.5136796794925665,117.1323828883941,Samarinda,pending,R15,1.35,0.86,medium,4.82,0.18,962.0,1.025,137.37,14.25,19.6551724137931,2,2,2
D6448,supermarket,buah apel,fruit,20.4,5.0,-0.48289398790936,117.14927899533016,Samarinda,failed,R17,5.85,3.59,medium,2.242,0.825,2755.5,1.13,45.736799999999995,3.3999999999999995,3.428571428571429,2,2,0
D6449,hotel,nasi putih,karbohidrat,8.1,8.0,-0.4901519873494567,117.1311495843658,Samarinda,completed,R2,4.02,1.19,medium,2.5766666666666667,0.585,4120.666666666667,1.05,20.871,0.8999999999999999,1.9660194174757284,2,0,1
D6450,restaurant,nasi putih,karbohidrat,15.5,5.0,-0.4805942083115692,117.13239291927316,Samarinda,failed,R15,2.93,3.74,medium,2.5766666666666667,0.585,4120.666666666667,1.05,39.93833333333333,2.583333333333333,5.115511551155115,2,1,1
D6451,hotel,nasi putih,karbohidrat,18.9,5.0,-0.4922599343691333,117.1398385051282,Samarinda,completed,Unknown,4.97,2.23,medium,2.5766666666666667,0.585,4120.666666666667,1.05,48.699,3.1499999999999995,3.727810650887574,2,0,1
D6452,supermarket,ayam goreng,protein,11.4,6.0,-0.5052172346945473,117.14337858946053,Samarinda,completed,R7,0.53,2.23,high,4.82,0.18,962.0,1.025,54.94800000000001,1.6285714285714286,18.095238095238095,0,2,2
D6453,supermarket,nasi goreng,karbohidrat,13.9,33.0,-0.4930840653689801,117.16333220885775,Samarinda,pending,Unknown,4.19,1.49,high,2.242,1.2075,2896.0,0.956,31.163800000000002,0.4088235294117647,3.2400932400932403,0,2,1
D6454,hotel,roti tawar,karbohidrat,17.2,8.0,-0.5157691837371693,117.14576788587148,Samarinda,pending,R20,4.35,3.98,high,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334,12.727999999999998,1.911111111111111,3.8651685393258433,0,0,1
D6455,supermarket,nasi goreng,karbohidrat,23.5,39.0,-0.5168204791226539,117.15709095723707,Samarinda,completed,R11,5.47,1.75,low,2.242,1.2075,2896.0,0.956,52.687,0.5875,4.21903052064632,1,2,1
D6456,restaurant,roti tawar,karbohidrat,6.7,1.0,-0.4948239175997339,117.1662309702498,Samarinda,pending,R12,1.5,2.23,medium,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334,4.957999999999999,3.35,4.1875,2,1,1
D6457,supermarket,ayam goreng,protein,2.6,24.0,-0.4813193432782214,117.16349468855184,Samarinda,completed,Unknown,0.6,3.64,high,4.82,0.18,962.0,1.025,12.532000000000002,0.10400000000000001,3.714285714285715,0,2,2
D6458,hotel,sayur sop,vegetable,20.7,35.0,-0.516588570631915,117.16729894372638,Samarinda,pending,R18,3.84,1.24,high,1.34,0.91,2571.0,1.0266666666666666,27.738,0.575,5.253807106598985,0,0,3
D6459,restaurant,sayur sop,vegetable,26.6,30.0,-0.4875169786653175,117.14549516661314,Samarinda,pending,R14,6.27,2.06,medium,1.34,0.91,2571.0,1.0266666666666666,35.644000000000005,0.8580645161290322,4.175824175824177,2,1,3
D6460,supermarket,salad,vegetable,17.1,43.0,-0.4899124390729597,117.15394776703197,Samarinda,completed,R5,1.06,2.23,high,1.595,1.25,2271.6,0.972,27.274500000000003,0.38863636363636367,14.741379310344827,0,2,3
D6461,supermarket,nasi goreng,karbohidrat,22.9,48.0,-0.5098229574330697,117.15675833858953,Samarinda,pending,Unknown,1.68,2.03,medium,2.242,1.2075,2896.0,0.956,51.3418,0.46734693877551015,12.865168539325841,2,2,1
D6462,restaurant,buah apel,fruit,12.7,24.0,-0.5030418867002033,117.14332294784292,Samarinda,completed,R2,4.43,1.01,low,2.242,0.825,2755.5,1.13,28.473399999999998,0.508,2.803532008830022,1,1,0
D6463,restaurant,ayam goreng,protein,17.3,17.0,-0.5103125268333013,117.13141827599922,Samarinda,completed,Unknown,5.91,0.87,high,4.82,0.18,962.0,1.025,83.38600000000001,0.9611111111111111,2.8785357737104826,0,1,2
D6464,hotel,sayur sop,vegetable,28.6,34.0,-0.4909106894480428,117.15116342704874,Samarinda,pending,Unknown,1.75,0.56,medium,1.34,0.91,2571.0,1.0266666666666666,38.324000000000005,0.8171428571428572,15.45945945945946,2,0,3
D6465,hotel,buah apel,fruit,21.2,9.0,-0.5132622266974952,117.13488190429445,Samarinda,pending,R18,1.53,0.84,low,2.242,0.825,2755.5,1.13,47.5304,2.12,13.006134969325153,1,0,0
D6466,supermarket,salad,vegetable,16.1,24.0,-0.51037007157119,117.13394511931452,Samarinda,failed,R20,3.01,2.48,high,1.595,1.25,2271.6,0.972,25.6795,0.644,5.176848874598071,0,2,3
D6467,hotel,nasi goreng,karbohidrat,5.4,8.0,-0.4944206554569635,117.1354791176984,Samarinda,completed,R17,3.78,1.54,medium,2.242,1.2075,2896.0,0.956,12.106800000000002,0.6,1.3917525773195878,2,0,1
D6468,supermarket,ayam bakar,protein,16.1,12.0,-0.5086702764485583,117.15073331366176,Samarinda,pending,R14,2.69,1.92,high,4.98,0.61,4848.0,0.965,80.17800000000001,1.2384615384615387,5.770609318996416,0,2,2
D6469,restaurant,nasi putih,karbohidrat,5.3,17.0,-0.5030899668115675,117.1565651404688,Samarinda,completed,R13,1.41,2.23,low,2.5766666666666667,0.585,4120.666666666667,1.05,13.656333333333333,0.2944444444444444,3.509933774834437,1,1,1
D6470,supermarket,ayam bakar,protein,2.3,30.0,-0.4818601996885301,117.13742740820985,Samarinda,completed,R12,2.42,3.29,high,4.98,0.61,4848.0,0.965,11.454,0.07419354838709677,0.9126984126984127,0,2,2
D6471,hotel,nasi putih,karbohidrat,17.3,12.0,-0.484277052740422,117.15545147241376,Samarinda,completed,Unknown,3.94,2.39,low,2.5766666666666667,0.585,4120.666666666667,1.05,44.57633333333334,1.330769230769231,4.282178217821782,1,0,1
D6472,restaurant,ayam bakar,protein,22.6,19.0,-0.5194564128515526,117.14803863830068,Samarinda,completed,R17,0.78,2.23,high,4.98,0.61,4848.0,0.965,112.54800000000002,1.1300000000000001,25.681818181818183,0,1,2
D6473,supermarket,salad,vegetable,20.4,24.0,-0.4811264697558943,117.15090766315848,Samarinda,failed,R8,3.14,3.72,high,1.595,1.25,2271.6,0.972,32.538,0.816,6.296296296296296,0,2,3
D6474,supermarket,salad,vegetable,28.5,8.0,-0.4836659791765919,117.13945313201798,Samarinda,completed,R4,2.02,2.35,medium,1.595,1.25,2271.6,0.972,45.457499999999996,3.1666666666666665,13.443396226415093,2,2,3
D6475,restaurant,ayam goreng,protein,9.0,36.0,-0.4809303659515305,117.15400264846056,Samarinda,completed,R5,2.22,3.2,high,4.82,0.18,962.0,1.025,43.38,0.24324324324324326,3.879310344827586,0,1,2
D6476,supermarket,salad,vegetable,22.6,12.0,-0.4874926889130511,117.15897421811664,Samarinda,completed,R20,6.42,3.73,medium,1.595,1.25,2271.6,0.972,36.047000000000004,1.7384615384615387,3.466257668711657,2,2,3
D6477,supermarket,ayam goreng,protein,16.1,1.0,-0.4948353114772738,117.14910656096464,Samarinda,failed,R8,5.68,3.02,high,4.82,0.18,962.0,1.025,77.60200000000002,8.05,2.7854671280276824,0,2,2
D6478,supermarket,nasi putih,karbohidrat,14.5,6.0,-0.5142998591183436,117.1315413178266,Samarinda,pending,R5,3.62,2.14,high,2.5766666666666667,0.585,4120.666666666667,1.05,37.361666666666665,2.071428571428571,3.897849462365591,0,2,1
D6479,supermarket,ayam goreng,protein,16.5,44.0,-0.4843487840475919,117.13982689593448,Samarinda,completed,R20,4.74,2.54,high,4.82,0.18,962.0,1.025,79.53,0.3666666666666667,3.409090909090909,0,2,2
D6480,hotel,sayur sop,vegetable,12.8,19.0,-0.5145983575959016,117.14012373592529,Samarinda,pending,Unknown,6.56,1.84,low,1.34,0.91,2571.0,1.0266666666666666,17.152,0.6400000000000001,1.9219219219219223,1,0,3
D6481,supermarket,roti tawar,karbohidrat,23.0,35.0,-0.5109738794529463,117.13775104296136,Samarinda,pending,Unknown,1.93,1.82,medium,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334,17.019999999999996,0.6388888888888888,11.330049261083746,2,2,1
D6482,supermarket,nasi putih,karbohidrat,24.3,5.0,-0.491207590753442,117.15981311992245,Samarinda,completed,Unknown,2.56,2.46,high,2.5766666666666667,0.585,4120.666666666667,1.05,62.613,4.05,9.135338345864662,0,2,1
D6483,restaurant,ayam bakar,protein,3.2,35.0,-0.5012727625513014,117.1459599342852,Samarinda,pending,R13,3.91,3.31,low,4.98,0.61,4848.0,0.965,15.936000000000002,0.08888888888888889,0.7980049875311721,1,1,2
D6484,hotel,ayam bakar,protein,8.8,24.0,-0.5022081779340691,117.14569516962798,Samarinda,pending,R3,1.26,2.22,high,4.98,0.61,4848.0,0.965,43.824000000000005,0.35200000000000004,6.470588235294118,0,0,2
D6485,supermarket,nasi goreng,karbohidrat,29.4,24.0,-0.5149570758585726,117.1334728003852,Samarinda,pending,R8,3.37,1.21,low,2.242,1.2075,2896.0,0.956,65.9148,1.176,8.472622478386166,1,2,1
D6486,supermarket,ayam bakar,protein,7.2,16.0,-0.4936609604217422,117.14510991042172,Samarinda,pending,R3,4.74,1.68,low,4.98,0.61,4848.0,0.965,35.856,0.4235294117647059,1.4876033057851241,1,2,2
D6487,supermarket,roti tawar,karbohidrat,22.4,31.0,-0.5135304999296375,117.13277207596596,Samarinda,pending,Unknown,3.05,2.23,high,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334,16.575999999999997,0.7,7.111111111111111,0,2,1
D6488,restaurant,nasi goreng,karbohidrat,5.8,13.0,-0.5073642212673746,117.15905584832628,Samarinda,failed,R20,0.51,1.99,low,2.242,1.2075,2896.0,0.956,13.003599999999999,0.41428571428571426,9.508196721311476,1,1,1
D6489,hotel,buah apel,fruit,13.0,32.0,-0.4850725311527568,117.13527790564484,Samarinda,failed,R14,4.86,1.72,low,2.242,0.825,2755.5,1.13,29.146,0.3939393939393939,2.620967741935484,1,0,0
D6490,restaurant,ayam goreng,protein,25.3,22.0,-0.4994673519303524,117.13181278233162,Samarinda,pending,R19,6.12,1.02,low,4.82,0.18,962.0,1.025,121.94600000000001,1.1,4.067524115755627,1,1,2
D6491,supermarket,nasi goreng,karbohidrat,12.6,6.0,-0.5188013281189588,117.14378474010655,Samarinda,completed,R14,4.92,2.23,medium,2.242,1.2075,2896.0,0.956,28.2492,1.7999999999999998,2.50996015936255,2,2,1
D6492,hotel,sayur sop,vegetable,23.9,21.0,-0.5195376348524389,117.14877436534688,Samarinda,failed,R5,4.58,2.08,high,1.34,0.91,2571.0,1.0266666666666666,32.026,1.0863636363636364,5.1068376068376065,0,0,3
